sample_id,true_label,true_label_name,stage1_prediction,stage1_prediction_name,stage1_correct,group_count,raw_ipw,ipw
1347,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1348,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1349,1,客服诈骗,4,钓鱼诈骗,0,571,16.047285464098074,1.2577305338083196
1350,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1351,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1352,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1353,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1354,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1355,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1356,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1357,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1358,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1359,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1360,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1361,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1362,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1363,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1364,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1365,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1366,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1367,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1368,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1369,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1370,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1371,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1372,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1373,4,钓鱼诈骗,2,银行诈骗,0,126,72.72222222222223,5.699715355591671
1374,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1375,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1376,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1377,7,身份盗窃,7,身份盗窃,1,57,160.75438596491227,12.540244632623384
1378,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1379,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1380,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1381,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1382,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1383,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1384,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1385,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1386,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1387,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1388,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1389,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1390,1,客服诈骗,3,投资诈骗,0,571,16.047285464098074,1.2577305338083196
1391,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1392,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1393,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1394,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1395,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1396,4,钓鱼诈骗,2,银行诈骗,0,126,72.72222222222223,5.699715355591671
1397,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1398,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1399,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1400,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1401,1,客服诈骗,7,身份盗窃,0,571,16.047285464098074,1.2577305338083196
1402,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1403,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1404,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1405,1,客服诈骗,4,钓鱼诈骗,0,571,16.047285464098074,1.2577305338083196
1406,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1407,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1408,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1409,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1410,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1411,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1412,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1413,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1414,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1415,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1416,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1417,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1418,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1419,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1420,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1421,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1422,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1423,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1424,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1425,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1426,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1427,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1428,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1429,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1430,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1431,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1432,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1433,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1434,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1435,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1436,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1437,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1438,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1439,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1440,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1441,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1442,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1443,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1444,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1445,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1446,2,银行诈骗,3,投资诈骗,0,396,23.13888888888889,1.8135457949609861
1447,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1448,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1449,0,正常通话,2,银行诈骗,0,5,1832.6,12.540244632623384
1450,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1451,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1452,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1453,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1454,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1455,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1456,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1457,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1458,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1459,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1460,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1461,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1462,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1463,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1464,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1465,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1466,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1467,2,银行诈骗,3,投资诈骗,0,396,23.13888888888889,1.8135457949609861
1468,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1469,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1470,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1471,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1472,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1473,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1474,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1475,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1476,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1477,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1478,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1479,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1480,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1481,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1482,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1483,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1484,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1485,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1486,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1487,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1488,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1489,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1490,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1491,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1492,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1493,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1494,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1495,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1496,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1497,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1498,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1499,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1500,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1501,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1502,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1503,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1504,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1505,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1506,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1507,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1508,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1509,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1510,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1511,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1512,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1513,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1514,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1515,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1516,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1517,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1518,2,银行诈骗,3,投资诈骗,0,396,23.13888888888889,1.8135457949609861
1519,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1520,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1521,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1522,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1523,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1524,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1525,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1526,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1527,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1528,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1529,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1530,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1531,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1532,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1533,1,客服诈骗,7,身份盗窃,0,571,16.047285464098074,1.2577305338083196
1534,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1535,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1536,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1537,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1538,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1539,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1540,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1541,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1542,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1543,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1544,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1545,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1546,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1547,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1548,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1549,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1550,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1551,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1552,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1553,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1554,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1555,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1556,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1557,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1558,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1559,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1560,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1561,1,客服诈骗,6,绑架诈骗,0,571,16.047285464098074,1.2577305338083196
1562,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1563,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1564,1,客服诈骗,4,钓鱼诈骗,0,571,16.047285464098074,1.2577305338083196
1565,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1566,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1567,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1568,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1569,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1570,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1571,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1572,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1573,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1574,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1575,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1576,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1577,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1578,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1579,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1580,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1581,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1582,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1583,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1584,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1585,4,钓鱼诈骗,3,投资诈骗,0,126,72.72222222222223,5.699715355591671
1586,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1587,7,身份盗窃,6,绑架诈骗,0,28,327.25,12.540244632623384
1588,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1589,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1590,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1591,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1592,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1593,1,客服诈骗,7,身份盗窃,0,571,16.047285464098074,1.2577305338083196
1594,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1595,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1596,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1597,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1598,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1599,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1600,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1601,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1602,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1603,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1604,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1605,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1606,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1607,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1608,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1609,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1610,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1611,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1612,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1613,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1614,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1615,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1616,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1617,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1618,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1619,4,钓鱼诈骗,1,客服诈骗,0,126,72.72222222222223,5.699715355591671
1620,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1621,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1622,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1623,5,彩票诈骗,1,客服诈骗,0,34,269.5,12.540244632623384
1624,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1625,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1626,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1627,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1628,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1629,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1630,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1631,2,银行诈骗,4,钓鱼诈骗,0,396,23.13888888888889,1.8135457949609861
1632,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1633,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1634,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1635,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1636,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1637,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1638,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1639,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1640,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1641,5,彩票诈骗,1,客服诈骗,0,34,269.5,12.540244632623384
1642,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1643,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1644,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1645,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1646,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1647,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1648,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1649,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1650,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1651,4,钓鱼诈骗,4,钓鱼诈骗,1,252,36.361111111111114,2.8498576777958355
1652,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1653,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1654,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1655,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1656,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1657,6,绑架诈骗,6,绑架诈骗,1,227,40.36563876651982,3.163718655526654
1658,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1659,2,银行诈骗,1,客服诈骗,0,396,23.13888888888889,1.8135457949609861
1660,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1661,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1662,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1663,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1664,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1665,3,投资诈骗,3,投资诈骗,1,679,13.494845360824742,1.0576791381510315
1666,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1667,5,彩票诈骗,5,彩票诈骗,1,326,28.107361963190183,2.202957468725615
1668,1,客服诈骗,4,钓鱼诈骗,0,571,16.047285464098074,1.2577305338083196
1669,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1670,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1671,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1672,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1673,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1674,1,客服诈骗,2,银行诈骗,0,571,16.047285464098074,1.2577305338083196
1675,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1676,2,银行诈骗,2,银行诈骗,1,1018,9.00098231827112,0.7054657512814838
1677,3,投资诈骗,2,银行诈骗,0,20,458.15,12.540244632623384
1678,1,客服诈骗,1,客服诈骗,1,1184,7.73902027027027,0.606557546287627
1679,1,客服诈骗,4,钓鱼诈骗,0,571,16.047285464098074,1.2577305338083196
1680,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
1681,0,正常通话,0,正常通话,1,4226,2.1682442025556083,0.16993945452071713
