sample_id,label,correct_stage1,ipw
2271,1,1,0.6841122890846647
2272,1,1,0.6841122890846647
2273,1,1,0.6841122890846647
2274,0,1,0.6842740177582072
2275,0,1,0.6842740177582072
2276,0,1,0.6842740177582072
2277,1,1,0.6841122890846647
2278,0,1,0.6842740177582072
2279,1,1,0.6841122890846647
2280,0,1,0.6842740177582072
2281,0,1,0.6842740177582072
2282,0,1,0.6842740177582072
2283,1,1,0.6841122890846647
2284,1,1,0.6841122890846647
2285,0,1,0.6842740177582072
2286,1,1,0.6841122890846647
2287,1,1,0.6841122890846647
2288,1,1,0.6841122890846647
2289,1,1,0.6841122890846647
2290,1,1,0.6841122890846647
2291,1,1,0.6841122890846647
2292,1,1,0.6841122890846647
2293,1,1,0.6841122890846647
2294,0,1,0.6842740177582072
2295,0,1,0.6842740177582072
2296,1,1,0.6841122890846647
2297,1,1,0.6841122890846647
2298,0,1,0.6842740177582072
2299,0,1,0.6842740177582072
2300,0,1,0.6842740177582072
2301,1,1,0.6841122890846647
2302,1,1,0.6841122890846647
2303,0,1,0.6842740177582072
2304,0,1,0.6842740177582072
2305,1,1,0.6841122890846647
2306,1,1,0.6841122890846647
2307,0,1,0.6842740177582072
2308,1,1,0.6841122890846647
2309,1,1,0.6841122890846647
2310,1,1,0.6841122890846647
2311,1,1,0.6841122890846647
2312,1,1,0.6841122890846647
2313,0,1,0.6842740177582072
2314,0,1,0.6842740177582072
2315,1,1,0.6841122890846647
2316,1,1,0.6841122890846647
2317,1,1,0.6841122890846647
2318,1,1,0.6841122890846647
2319,0,1,0.6842740177582072
2320,1,1,0.6841122890846647
2321,0,1,0.6842740177582072
2322,1,1,0.6841122890846647
2323,1,1,0.6841122890846647
2324,1,1,0.6841122890846647
2325,0,1,0.6842740177582072
2326,1,1,0.6841122890846647
2327,0,1,0.6842740177582072
2328,1,1,0.6841122890846647
2329,1,1,0.6841122890846647
2330,1,1,0.6841122890846647
2331,1,1,0.6841122890846647
2332,0,1,0.6842740177582072
2333,0,1,0.6842740177582072
2334,1,1,0.6841122890846647
2335,1,1,0.6841122890846647
2336,1,1,0.6841122890846647
2337,0,1,0.6842740177582072
2338,0,1,0.6842740177582072
2339,0,1,0.6842740177582072
2340,1,1,0.6841122890846647
2341,0,1,0.6842740177582072
2342,0,1,0.6842740177582072
2343,0,1,0.6842740177582072
2344,1,1,0.6841122890846647
2345,0,1,0.6842740177582072
2346,1,1,0.6841122890846647
2347,1,1,0.6841122890846647
2348,1,1,0.6841122890846647
2349,1,1,0.6841122890846647
2350,1,1,0.6841122890846647
2351,1,1,0.6841122890846647
2352,0,1,0.6842740177582072
2353,0,1,0.6842740177582072
2354,1,1,0.6841122890846647
2355,0,1,0.6842740177582072
2356,1,1,0.6841122890846647
2357,0,1,0.6842740177582072
2358,0,1,0.6842740177582072
2359,1,1,0.6841122890846647
2360,1,1,0.6841122890846647
2361,0,1,0.6842740177582072
2362,1,1,0.6841122890846647
2363,0,1,0.6842740177582072
2364,1,1,0.6841122890846647
2365,0,1,0.6842740177582072
2366,0,1,0.6842740177582072
2367,0,1,0.6842740177582072
2368,1,1,0.6841122890846647
2369,1,1,0.6841122890846647
2370,1,1,0.6841122890846647
2371,0,1,0.6842740177582072
2372,0,1,0.6842740177582072
2373,0,1,0.6842740177582072
2374,1,1,0.6841122890846647
2375,0,1,0.6842740177582072
2376,0,1,0.6842740177582072
2377,1,1,0.6841122890846647
2378,0,1,0.6842740177582072
2379,1,1,0.6841122890846647
2380,1,1,0.6841122890846647
2381,1,1,0.6841122890846647
2382,1,1,0.6841122890846647
2383,0,1,0.6842740177582072
2384,0,1,0.6842740177582072
2385,1,1,0.6841122890846647
2386,1,1,0.6841122890846647
2387,1,1,0.6841122890846647
2388,0,1,0.6842740177582072
2389,1,1,0.6841122890846647
2390,0,1,0.6842740177582072
2391,1,1,0.6841122890846647
2392,1,1,0.6841122890846647
2393,0,1,0.6842740177582072
2394,0,1,0.6842740177582072
2395,1,1,0.6841122890846647
2396,1,1,0.6841122890846647
2397,0,1,0.6842740177582072
2398,0,1,0.6842740177582072
2399,1,1,0.6841122890846647
2400,0,1,0.6842740177582072
2401,0,1,0.6842740177582072
2402,0,1,0.6842740177582072
2403,0,1,0.6842740177582072
2404,0,1,0.6842740177582072
2405,1,1,0.6841122890846647
2406,0,1,0.6842740177582072
2407,0,1,0.6842740177582072
2408,1,1,0.6841122890846647
2409,0,1,0.6842740177582072
2410,1,1,0.6841122890846647
2411,1,1,0.6841122890846647
2412,1,1,0.6841122890846647
2413,1,1,0.6841122890846647
2414,0,1,0.6842740177582072
2415,0,1,0.6842740177582072
2416,0,1,0.6842740177582072
2417,1,1,0.6841122890846647
2418,0,1,0.6842740177582072
2419,0,1,0.6842740177582072
2420,1,1,0.6841122890846647
2421,0,1,0.6842740177582072
2422,1,1,0.6841122890846647
2423,0,1,0.6842740177582072
2424,1,1,0.6841122890846647
2425,0,1,0.6842740177582072
2426,0,1,0.6842740177582072
2427,1,1,0.6841122890846647
2428,0,1,0.6842740177582072
2429,1,1,0.6841122890846647
2430,0,1,0.6842740177582072
2431,0,1,0.6842740177582072
2432,1,1,0.6841122890846647
2433,1,1,0.6841122890846647
2434,0,1,0.6842740177582072
2435,1,1,0.6841122890846647
2436,1,1,0.6841122890846647
2437,0,1,0.6842740177582072
2438,1,1,0.6841122890846647
2439,0,1,0.6842740177582072
2440,1,1,0.6841122890846647
2441,1,1,0.6841122890846647
2442,0,1,0.6842740177582072
2443,1,1,0.6841122890846647
2444,1,1,0.6841122890846647
2445,1,1,0.6841122890846647
2446,0,1,0.6842740177582072
2447,0,1,0.6842740177582072
2448,1,1,0.6841122890846647
2449,0,1,0.6842740177582072
2450,1,1,0.6841122890846647
2451,1,1,0.6841122890846647
2452,0,1,0.6842740177582072
2453,1,1,0.6841122890846647
2454,1,1,0.6841122890846647
2455,0,1,0.6842740177582072
2456,0,1,0.6842740177582072
2457,0,1,0.6842740177582072
2458,0,1,0.6842740177582072
2459,0,1,0.6842740177582072
2460,0,1,0.6842740177582072
2461,0,1,0.6842740177582072
2462,1,1,0.6841122890846647
2463,0,1,0.6842740177582072
2464,1,1,0.6841122890846647
2465,1,1,0.6841122890846647
2466,1,1,0.6841122890846647
2467,1,1,0.6841122890846647
2468,0,1,0.6842740177582072
2469,0,1,0.6842740177582072
2470,1,1,0.6841122890846647
2471,1,1,0.6841122890846647
2472,0,1,0.6842740177582072
2473,0,1,0.6842740177582072
2474,0,1,0.6842740177582072
2475,1,1,0.6841122890846647
2476,0,1,0.6842740177582072
2477,0,1,0.6842740177582072
2478,1,1,0.6841122890846647
2479,1,1,0.6841122890846647
2480,0,1,0.6842740177582072
2481,0,1,0.6842740177582072
2482,1,1,0.6841122890846647
2483,0,1,0.6842740177582072
2484,1,1,0.6841122890846647
2485,1,1,0.6841122890846647
2486,1,1,0.6841122890846647
2487,0,1,0.6842740177582072
2488,0,1,0.6842740177582072
2489,1,1,0.6841122890846647
2490,1,1,0.6841122890846647
2491,0,1,0.6842740177582072
2492,0,1,0.6842740177582072
2493,1,1,0.6841122890846647
2494,0,1,0.6842740177582072
2495,0,1,0.6842740177582072
2496,1,1,0.6841122890846647
2497,0,1,0.6842740177582072
2498,0,1,0.6842740177582072
2499,0,1,0.6842740177582072
2500,0,1,0.6842740177582072
2501,0,1,0.6842740177582072
2502,0,1,0.6842740177582072
2503,0,1,0.6842740177582072
2504,1,1,0.6841122890846647
2505,1,1,0.6841122890846647
2506,1,1,0.6841122890846647
2507,1,1,0.6841122890846647
2508,1,1,0.6841122890846647
2509,0,1,0.6842740177582072
2510,0,1,0.6842740177582072
2511,0,1,0.6842740177582072
2512,1,1,0.6841122890846647
2513,1,1,0.6841122890846647
2514,1,1,0.6841122890846647
2515,1,1,0.6841122890846647
2516,1,1,0.6841122890846647
2517,0,1,0.6842740177582072
2518,1,1,0.6841122890846647
2519,0,1,0.6842740177582072
2520,1,1,0.6841122890846647
2521,0,1,0.6842740177582072
2522,1,1,0.6841122890846647
2523,1,1,0.6841122890846647
2524,1,1,0.6841122890846647
2525,1,1,0.6841122890846647
2526,1,1,0.6841122890846647
2527,1,1,0.6841122890846647
2528,1,1,0.6841122890846647
2529,1,1,0.6841122890846647
2530,1,1,0.6841122890846647
2531,1,1,0.6841122890846647
2532,0,1,0.6842740177582072
2533,1,1,0.6841122890846647
2534,0,1,0.6842740177582072
2535,0,1,0.6842740177582072
2536,0,1,0.6842740177582072
2537,0,1,0.6842740177582072
2538,1,1,0.6841122890846647
2539,1,1,0.6841122890846647
2540,0,1,0.6842740177582072
2541,0,1,0.6842740177582072
2542,0,1,0.6842740177582072
2543,0,1,0.6842740177582072
2544,1,1,0.6841122890846647
2545,0,1,0.6842740177582072
2546,1,1,0.6841122890846647
2547,0,1,0.6842740177582072
2548,0,1,0.6842740177582072
2549,0,1,0.6842740177582072
2550,0,1,0.6842740177582072
2551,1,1,0.6841122890846647
2552,0,1,0.6842740177582072
2553,1,1,0.6841122890846647
2554,0,1,0.6842740177582072
2555,0,1,0.6842740177582072
2556,1,1,0.6841122890846647
2557,1,1,0.6841122890846647
2558,0,1,0.6842740177582072
2559,0,1,0.6842740177582072
2560,1,1,0.6841122890846647
2561,1,1,0.6841122890846647
2562,1,1,0.6841122890846647
2563,1,1,0.6841122890846647
2564,1,1,0.6841122890846647
2565,1,1,0.6841122890846647
2566,0,1,0.6842740177582072
2567,1,1,0.6841122890846647
2568,0,1,0.6842740177582072
2569,0,1,0.6842740177582072
2570,0,1,0.6842740177582072
2571,1,1,0.6841122890846647
2572,1,1,0.6841122890846647
2573,1,1,0.6841122890846647
2574,0,1,0.6842740177582072
2575,1,1,0.6841122890846647
2576,0,1,0.6842740177582072
2577,1,1,0.6841122890846647
2578,1,1,0.6841122890846647
2579,1,1,0.6841122890846647
2580,0,1,0.6842740177582072
2581,0,1,0.6842740177582072
2582,0,1,0.6842740177582072
2583,1,1,0.6841122890846647
2584,0,1,0.6842740177582072
2585,1,1,0.6841122890846647
2586,1,1,0.6841122890846647
2587,0,1,0.6842740177582072
2588,1,1,0.6841122890846647
2589,0,1,0.6842740177582072
2590,1,1,0.6841122890846647
2591,1,1,0.6841122890846647
2592,1,1,0.6841122890846647
2593,1,1,0.6841122890846647
2594,0,1,0.6842740177582072
2595,1,1,0.6841122890846647
2596,0,1,0.6842740177582072
2597,0,1,0.6842740177582072
2598,1,1,0.6841122890846647
2599,1,1,0.6841122890846647
2600,1,1,0.6841122890846647
2601,0,1,0.6842740177582072
2602,1,1,0.6841122890846647
2603,1,1,0.6841122890846647
2604,1,1,0.6841122890846647
2605,0,1,0.6842740177582072
2606,0,1,0.6842740177582072
2607,0,1,0.6842740177582072
2608,0,1,0.6842740177582072
2609,1,1,0.6841122890846647
2610,1,1,0.6841122890846647
2611,1,1,0.6841122890846647
2612,1,1,0.6841122890846647
2613,0,1,0.6842740177582072
2614,1,1,0.6841122890846647
2615,1,1,0.6841122890846647
2616,0,1,0.6842740177582072
2617,1,1,0.6841122890846647
2618,0,1,0.6842740177582072
2619,0,1,0.6842740177582072
2620,0,1,0.6842740177582072
2621,0,1,0.6842740177582072
2622,1,1,0.6841122890846647
2623,0,1,0.6842740177582072
2624,1,1,0.6841122890846647
2625,1,1,0.6841122890846647
2626,0,1,0.6842740177582072
2627,1,1,0.6841122890846647
2628,1,1,0.6841122890846647
2629,1,1,0.6841122890846647
2630,0,1,0.6842740177582072
2631,1,1,0.6841122890846647
2632,1,1,0.6841122890846647
2633,1,1,0.6841122890846647
2634,1,1,0.6841122890846647
2635,0,1,0.6842740177582072
2636,0,1,0.6842740177582072
2637,1,1,0.6841122890846647
2638,0,1,0.6842740177582072
2639,0,1,0.6842740177582072
2640,1,1,0.6841122890846647
2641,0,1,0.6842740177582072
2642,0,1,0.6842740177582072
2643,1,1,0.6841122890846647
2644,0,1,0.6842740177582072
2645,1,1,0.6841122890846647
2646,0,1,0.6842740177582072
2647,0,1,0.6842740177582072
2648,0,1,0.6842740177582072
2649,0,1,0.6842740177582072
2650,0,1,0.6842740177582072
2651,0,1,0.6842740177582072
2652,0,1,0.6842740177582072
2653,0,1,0.6842740177582072
2654,0,1,0.6842740177582072
2655,1,1,0.6841122890846647
2656,1,1,0.6841122890846647
2657,1,1,0.6841122890846647
2658,1,1,0.6841122890846647
2659,1,1,0.6841122890846647
2660,1,1,0.6841122890846647
2661,1,1,0.6841122890846647
2662,0,1,0.6842740177582072
2663,1,1,0.6841122890846647
2664,0,1,0.6842740177582072
2665,0,1,0.6842740177582072
2666,0,1,0.6842740177582072
2667,1,1,0.6841122890846647
2668,0,1,0.6842740177582072
2669,0,1,0.6842740177582072
2670,1,1,0.6841122890846647
2671,0,1,0.6842740177582072
2672,1,1,0.6841122890846647
2673,0,1,0.6842740177582072
2674,0,1,0.6842740177582072
2675,1,1,0.6841122890846647
2676,0,1,0.6842740177582072
2677,1,1,0.6841122890846647
2678,0,1,0.6842740177582072
2679,0,1,0.6842740177582072
2680,1,1,0.6841122890846647
2681,1,1,0.6841122890846647
2682,0,1,0.6842740177582072
2683,0,1,0.6842740177582072
2684,1,1,0.6841122890846647
2685,0,1,0.6842740177582072
2686,0,1,0.6842740177582072
2687,0,1,0.6842740177582072
2688,1,1,0.6841122890846647
2689,0,1,0.6842740177582072
2690,1,1,0.6841122890846647
2691,1,1,0.6841122890846647
2692,1,1,0.6841122890846647
2693,0,1,0.6842740177582072
2694,1,1,0.6841122890846647
2695,1,1,0.6841122890846647
2696,0,1,0.6842740177582072
2697,1,1,0.6841122890846647
2698,0,1,0.6842740177582072
2699,1,1,0.6841122890846647
2700,1,1,0.6841122890846647
2701,0,1,0.6842740177582072
2702,0,1,0.6842740177582072
2703,1,1,0.6841122890846647
2704,1,1,0.6841122890846647
2705,1,1,0.6841122890846647
2706,0,1,0.6842740177582072
2707,1,1,0.6841122890846647
2708,1,1,0.6841122890846647
2709,1,1,0.6841122890846647
2710,0,1,0.6842740177582072
2711,1,1,0.6841122890846647
2712,0,1,0.6842740177582072
2713,0,1,0.6842740177582072
2714,0,1,0.6842740177582072
2715,1,1,0.6841122890846647
2716,1,1,0.6841122890846647
2717,1,1,0.6841122890846647
2718,1,1,0.6841122890846647
2719,0,1,0.6842740177582072
2720,1,1,0.6841122890846647
2721,0,1,0.6842740177582072
2722,0,1,0.6842740177582072
2723,1,1,0.6841122890846647
2724,0,1,0.6842740177582072
2725,1,1,0.6841122890846647
2726,1,1,0.6841122890846647
2727,1,1,0.6841122890846647
2728,0,1,0.6842740177582072
2729,1,1,0.6841122890846647
2730,1,1,0.6841122890846647
2731,1,1,0.6841122890846647
2732,1,1,0.6841122890846647
2733,1,1,0.6841122890846647
2734,1,1,0.6841122890846647
2735,1,1,0.6841122890846647
2736,0,1,0.6842740177582072
2737,1,1,0.6841122890846647
2738,0,1,0.6842740177582072
2739,1,1,0.6841122890846647
2740,0,1,0.6842740177582072
2741,1,1,0.6841122890846647
2742,1,1,0.6841122890846647
2743,1,1,0.6841122890846647
2744,0,1,0.6842740177582072
2745,0,1,0.6842740177582072
2746,0,1,0.6842740177582072
2747,1,1,0.6841122890846647
2748,0,1,0.6842740177582072
2749,1,1,0.6841122890846647
2750,1,1,0.6841122890846647
2751,1,1,0.6841122890846647
2752,0,1,0.6842740177582072
2753,1,1,0.6841122890846647
2754,0,1,0.6842740177582072
2755,1,1,0.6841122890846647
2756,0,1,0.6842740177582072
2757,0,1,0.6842740177582072
2758,0,1,0.6842740177582072
2759,0,1,0.6842740177582072
2760,0,1,0.6842740177582072
2761,0,1,0.6842740177582072
2762,1,1,0.6841122890846647
2763,0,1,0.6842740177582072
2764,0,1,0.6842740177582072
2765,0,1,0.6842740177582072
2766,1,1,0.6841122890846647
2767,0,1,0.6842740177582072
2768,0,1,0.6842740177582072
2769,0,1,0.6842740177582072
2770,0,1,0.6842740177582072
2771,1,1,0.6841122890846647
2772,1,1,0.6841122890846647
2773,1,1,0.6841122890846647
2774,0,1,0.6842740177582072
2775,0,1,0.6842740177582072
2776,1,1,0.6841122890846647
2777,0,1,0.6842740177582072
2778,0,1,0.6842740177582072
2779,1,1,0.6841122890846647
2780,1,1,0.6841122890846647
2781,1,1,0.6841122890846647
2782,1,1,0.6841122890846647
2783,1,1,0.6841122890846647
2784,0,1,0.6842740177582072
2785,0,1,0.6842740177582072
2786,1,1,0.6841122890846647
2787,0,1,0.6842740177582072
2788,0,1,0.6842740177582072
2789,1,1,0.6841122890846647
2790,0,1,0.6842740177582072
2791,0,1,0.6842740177582072
2792,1,1,0.6841122890846647
2793,0,1,0.6842740177582072
2794,1,1,0.6841122890846647
2795,0,1,0.6842740177582072
2796,1,1,0.6841122890846647
2797,1,1,0.6841122890846647
2798,0,1,0.6842740177582072
2799,0,1,0.6842740177582072
2800,1,1,0.6841122890846647
2801,1,1,0.6841122890846647
2802,1,1,0.6841122890846647
2803,0,1,0.6842740177582072
2804,1,1,0.6841122890846647
2805,0,1,0.6842740177582072
2806,1,1,0.6841122890846647
2807,0,1,0.6842740177582072
2808,0,1,0.6842740177582072
2809,1,1,0.6841122890846647
2810,0,1,0.6842740177582072
2811,1,1,0.6841122890846647
2812,1,1,0.6841122890846647
2813,0,1,0.6842740177582072
2814,1,1,0.6841122890846647
2815,0,1,0.6842740177582072
2816,1,1,0.6841122890846647
2817,0,1,0.6842740177582072
2818,0,1,0.6842740177582072
2819,1,1,0.6841122890846647
2820,1,1,0.6841122890846647
2821,0,1,0.6842740177582072
2822,1,1,0.6841122890846647
2823,1,1,0.6841122890846647
2824,0,1,0.6842740177582072
2825,1,1,0.6841122890846647
2826,1,1,0.6841122890846647
2827,1,1,0.6841122890846647
2828,0,1,0.6842740177582072
2829,0,1,0.6842740177582072
2830,0,1,0.6842740177582072
2831,0,1,0.6842740177582072
2832,1,1,0.6841122890846647
2833,1,1,0.6841122890846647
2834,1,1,0.6841122890846647
2835,1,1,0.6841122890846647
2836,0,1,0.6842740177582072
2837,0,1,0.6842740177582072
2838,0,1,0.6842740177582072
2839,0,1,0.6842740177582072
2840,0,1,0.6842740177582072
2841,1,1,0.6841122890846647
2842,1,1,0.6841122890846647
2843,1,1,0.6841122890846647
2844,1,1,0.6841122890846647
2845,0,1,0.6842740177582072
2846,0,1,0.6842740177582072
2847,1,1,0.6841122890846647
2848,0,1,0.6842740177582072
2849,1,1,0.6841122890846647
2850,1,1,0.6841122890846647
2851,0,1,0.6842740177582072
2852,0,1,0.6842740177582072
2853,1,1,0.6841122890846647
2854,1,1,0.6841122890846647
2855,1,1,0.6841122890846647
2856,1,1,0.6841122890846647
2857,0,1,0.6842740177582072
2858,1,1,0.6841122890846647
2859,1,1,0.6841122890846647
2860,0,1,0.6842740177582072
2861,1,1,0.6841122890846647
2862,1,1,0.6841122890846647
2863,1,1,0.6841122890846647
2864,1,1,0.6841122890846647
2865,1,1,0.6841122890846647
2866,0,1,0.6842740177582072
2867,1,1,0.6841122890846647
2868,1,1,0.6841122890846647
2869,1,1,0.6841122890846647
2870,1,1,0.6841122890846647
2871,1,1,0.6841122890846647
2872,0,1,0.6842740177582072
2873,1,1,0.6841122890846647
2874,1,1,0.6841122890846647
2875,1,1,0.6841122890846647
2876,0,1,0.6842740177582072
2877,0,1,0.6842740177582072
2878,1,1,0.6841122890846647
2879,0,1,0.6842740177582072
2880,0,1,0.6842740177582072
2881,1,1,0.6841122890846647
2882,1,1,0.6841122890846647
2883,0,1,0.6842740177582072
2884,1,1,0.6841122890846647
2885,1,1,0.6841122890846647
2886,0,1,0.6842740177582072
2887,1,1,0.6841122890846647
2888,1,1,0.6841122890846647
2889,1,1,0.6841122890846647
2890,0,1,0.6842740177582072
2891,0,1,0.6842740177582072
2892,0,1,0.6842740177582072
2893,0,1,0.6842740177582072
2894,0,1,0.6842740177582072
2895,0,1,0.6842740177582072
2896,0,1,0.6842740177582072
2897,0,1,0.6842740177582072
2898,1,1,0.6841122890846647
2899,1,1,0.6841122890846647
2900,0,1,0.6842740177582072
2901,1,1,0.6841122890846647
2902,1,1,0.6841122890846647
2903,0,1,0.6842740177582072
2904,0,1,0.6842740177582072
2905,0,1,0.6842740177582072
2906,1,1,0.6841122890846647
2907,0,1,0.6842740177582072
2908,1,1,0.6841122890846647
2909,0,1,0.6842740177582072
2910,1,1,0.6841122890846647
2911,1,1,0.6841122890846647
2912,0,1,0.6842740177582072
2913,0,1,0.6842740177582072
2914,0,1,0.6842740177582072
2915,1,1,0.6841122890846647
2916,0,1,0.6842740177582072
2917,0,1,0.6842740177582072
2918,0,1,0.6842740177582072
2919,1,1,0.6841122890846647
2920,1,1,0.6841122890846647
2921,0,1,0.6842740177582072
2922,1,1,0.6841122890846647
2923,1,1,0.6841122890846647
2924,1,1,0.6841122890846647
2925,1,1,0.6841122890846647
2926,0,1,0.6842740177582072
2927,1,1,0.6841122890846647
2928,1,1,0.6841122890846647
2929,0,1,0.6842740177582072
2930,0,1,0.6842740177582072
2931,0,1,0.6842740177582072
2932,0,1,0.6842740177582072
2933,0,1,0.6842740177582072
2934,0,1,0.6842740177582072
2935,0,1,0.6842740177582072
2936,1,1,0.6841122890846647
2937,1,1,0.6841122890846647
2938,1,1,0.6841122890846647
2939,0,1,0.6842740177582072
2940,0,1,0.6842740177582072
2941,0,1,0.6842740177582072
2942,1,1,0.6841122890846647
2943,0,1,0.6842740177582072
2944,1,1,0.6841122890846647
2945,0,1,0.6842740177582072
2946,0,1,0.6842740177582072
2947,1,1,0.6841122890846647
2948,1,1,0.6841122890846647
2949,1,1,0.6841122890846647
2950,1,1,0.6841122890846647
2951,0,1,0.6842740177582072
2952,1,1,0.6841122890846647
2953,1,1,0.6841122890846647
2954,0,1,0.6842740177582072
2955,1,1,0.6841122890846647
2956,1,1,0.6841122890846647
2957,0,1,0.6842740177582072
2958,1,1,0.6841122890846647
2959,1,1,0.6841122890846647
2960,1,1,0.6841122890846647
2961,0,1,0.6842740177582072
2962,1,1,0.6841122890846647
2963,0,1,0.6842740177582072
2964,0,1,0.6842740177582072
2965,0,1,0.6842740177582072
2966,0,1,0.6842740177582072
2967,1,1,0.6841122890846647
2968,1,1,0.6841122890846647
2969,1,1,0.6841122890846647
2970,1,1,0.6841122890846647
2971,1,1,0.6841122890846647
2972,1,1,0.6841122890846647
2973,1,1,0.6841122890846647
2974,0,1,0.6842740177582072
2975,0,1,0.6842740177582072
2976,1,1,0.6841122890846647
2977,0,1,0.6842740177582072
2978,1,1,0.6841122890846647
2979,1,1,0.6841122890846647
2980,1,1,0.6841122890846647
2981,1,1,0.6841122890846647
2982,0,1,0.6842740177582072
2983,1,1,0.6841122890846647
2984,0,1,0.6842740177582072
2985,0,1,0.6842740177582072
2986,0,1,0.6842740177582072
2987,1,1,0.6841122890846647
2988,1,1,0.6841122890846647
2989,0,1,0.6842740177582072
2990,1,1,0.6841122890846647
2991,0,1,0.6842740177582072
2992,0,1,0.6842740177582072
2993,0,1,0.6842740177582072
2994,0,1,0.6842740177582072
2995,0,1,0.6842740177582072
2996,0,1,0.6842740177582072
2997,0,1,0.6842740177582072
2998,1,1,0.6841122890846647
2999,1,1,0.6841122890846647
3000,1,1,0.6841122890846647
3001,1,1,0.6841122890846647
3002,1,1,0.6841122890846647
3003,1,1,0.6841122890846647
3004,1,1,0.6841122890846647
3005,0,1,0.6842740177582072
3006,1,1,0.6841122890846647
3007,0,1,0.6842740177582072
3008,0,1,0.6842740177582072
3009,1,1,0.6841122890846647
3010,1,1,0.6841122890846647
3011,0,1,0.6842740177582072
3012,1,1,0.6841122890846647
3013,1,1,0.6841122890846647
3014,1,1,0.6841122890846647
3015,1,1,0.6841122890846647
3016,0,1,0.6842740177582072
3017,1,1,0.6841122890846647
3018,0,1,0.6842740177582072
3019,0,1,0.6842740177582072
3020,1,1,0.6841122890846647
3021,1,1,0.6841122890846647
3022,0,1,0.6842740177582072
3023,1,1,0.6841122890846647
3024,1,1,0.6841122890846647
3025,1,1,0.6841122890846647
3026,1,1,0.6841122890846647
3027,1,1,0.6841122890846647
3028,1,1,0.6841122890846647
3029,0,1,0.6842740177582072
3030,1,1,0.6841122890846647
3031,1,1,0.6841122890846647
3032,0,1,0.6842740177582072
3033,0,1,0.6842740177582072
3034,0,1,0.6842740177582072
3035,0,1,0.6842740177582072
3036,1,1,0.6841122890846647
3037,0,1,0.6842740177582072
3038,0,1,0.6842740177582072
3039,1,1,0.6841122890846647
3040,1,1,0.6841122890846647
3041,1,1,0.6841122890846647
3042,0,1,0.6842740177582072
3043,1,1,0.6841122890846647
3044,0,1,0.6842740177582072
3045,1,1,0.6841122890846647
3046,0,1,0.6842740177582072
3047,1,1,0.6841122890846647
3048,0,1,0.6842740177582072
3049,1,1,0.6841122890846647
3050,1,1,0.6841122890846647
3051,0,1,0.6842740177582072
3052,0,1,0.6842740177582072
3053,1,1,0.6841122890846647
3054,0,1,0.6842740177582072
3055,0,1,0.6842740177582072
3056,0,1,0.6842740177582072
3057,1,1,0.6841122890846647
3058,0,1,0.6842740177582072
3059,0,1,0.6842740177582072
3060,1,1,0.6841122890846647
3061,1,1,0.6841122890846647
3062,1,1,0.6841122890846647
3063,1,1,0.6841122890846647
3064,0,1,0.6842740177582072
3065,0,1,0.6842740177582072
3066,0,1,0.6842740177582072
3067,0,1,0.6842740177582072
3068,1,1,0.6841122890846647
3069,0,1,0.6842740177582072
3070,0,1,0.6842740177582072
3071,0,1,0.6842740177582072
3072,0,1,0.6842740177582072
3073,1,1,0.6841122890846647
3074,0,1,0.6842740177582072
3075,1,1,0.6841122890846647
3076,1,1,0.6841122890846647
3077,1,1,0.6841122890846647
3078,0,1,0.6842740177582072
3079,1,1,0.6841122890846647
3080,0,1,0.6842740177582072
3081,1,1,0.6841122890846647
3082,1,1,0.6841122890846647
3083,0,1,0.6842740177582072
3084,0,1,0.6842740177582072
3085,0,1,0.6842740177582072
3086,1,1,0.6841122890846647
3087,0,1,0.6842740177582072
3088,0,1,0.6842740177582072
3089,0,1,0.6842740177582072
3090,1,1,0.6841122890846647
3091,0,1,0.6842740177582072
3092,1,1,0.6841122890846647
3093,0,1,0.6842740177582072
3094,0,1,0.6842740177582072
3095,0,1,0.6842740177582072
3096,1,1,0.6841122890846647
3097,1,1,0.6841122890846647
3098,0,1,0.6842740177582072
3099,1,1,0.6841122890846647
3100,1,1,0.6841122890846647
3101,1,1,0.6841122890846647
3102,0,1,0.6842740177582072
3103,1,1,0.6841122890846647
3104,1,1,0.6841122890846647
3105,1,1,0.6841122890846647
3106,0,1,0.6842740177582072
3107,0,1,0.6842740177582072
3108,1,1,0.6841122890846647
3109,1,1,0.6841122890846647
3110,0,1,0.6842740177582072
3111,1,1,0.6841122890846647
3112,0,1,0.6842740177582072
3113,1,1,0.6841122890846647
3114,1,1,0.6841122890846647
3115,1,1,0.6841122890846647
3116,0,1,0.6842740177582072
3117,0,1,0.6842740177582072
3118,0,1,0.6842740177582072
3119,0,1,0.6842740177582072
3120,0,1,0.6842740177582072
3121,0,1,0.6842740177582072
3122,1,1,0.6841122890846647
3123,1,1,0.6841122890846647
3124,1,1,0.6841122890846647
3125,1,1,0.6841122890846647
3126,1,1,0.6841122890846647
3127,0,1,0.6842740177582072
3128,1,1,0.6841122890846647
3129,1,1,0.6841122890846647
3130,1,1,0.6841122890846647
3131,0,1,0.6842740177582072
3132,0,1,0.6842740177582072
3133,1,1,0.6841122890846647
3134,1,1,0.6841122890846647
3135,0,1,0.6842740177582072
3136,0,1,0.6842740177582072
3137,0,1,0.6842740177582072
3138,1,1,0.6841122890846647
3139,1,1,0.6841122890846647
3140,0,1,0.6842740177582072
3141,0,1,0.6842740177582072
3142,1,1,0.6841122890846647
3143,1,1,0.6841122890846647
